310001;351536;59.5;20200101;20201231;0;70;
310001;351537;55.25;20200101;20201231;0;65;
310001;351608;243.95;20200101;20201231;0;287;
310001;351609;21;20200101;20201231;0;21;
310001;351612;116.45;20200101;20201231;0;137;
310001;351618;34;20200101;20201231;0;40;
310001;351620;28.9;20200101;20201231;0;34;
310001;351622;12.75;20200101;20201231;0;15;
310001;351624;6;20200101;20201231;0;6;
310001;351626;256.7;20200101;20201231;0;302;
310001;351627;21;20200101;20201231;0;21;
310001;351724;20.57;20200101;20201231;0;24.2;
310001;351771;151.3;20200101;20201231;0;178;
310001;351791;6.5;20200101;20201231;0;6.5;
310001;351793;90.95;20200101;20201231;0;107;
310001;353800;33.15;20200101;20201231;0;39;
310001;354431;30.29;20200101;20201231;0;35.63;
310001;354500;27.48;20200101;20201231;0;32.33;
310001;355320;29.13;20200101;20201231;0;34.27;
310001;360173;15.43;20200101;20201231;0;18.15;
310001;360175;15.43;20200101;20201231;0;18.15;
310001;360181;15.43;20200101;20201231;0;18.15;
310001;360183;15.43;20200101;20201231;0;18.15;
310001;360259;15.43;20200101;20201231;0;18.15;
310001;360261;15.43;20200101;20201231;0;18.15;
310001;360262;30.52;20200101;20201231;0;35.91;
310001;360268;21.97;20200101;20201231;0;25.85;
310001;360279;15.58;20200101;20201231;0;18.33;
310001;360288;21.97;20200101;20201231;0;25.85;
310001;360308;34.85;20200101;20201231;0;41;
310001;360326;29.23;20200101;20201231;0;34.39;
310001;360330;20.1;20200101;20201231;0;23.65;
310001;360332;20.1;20200101;20201231;0;23.65;
310001;360334;20.1;20200101;20201231;0;23.65;
310001;360336;20.1;20200101;20201231;0;23.65;
310001;360338;20.1;20200101;20201231;0;23.65;
310001;360358;34;20200101;20201231;0;40;
310001;360364;38.25;20200101;20201231;0;45;
310001;360384;47.5;20200101;20201231;0;55.88;
310001;360386;47.5;20200101;20201231;0;55.88;
310001;360388;47.5;20200101;20201231;0;55.88;
310001;360390;47.5;20200101;20201231;0;55.88;
310001;360392;47.5;20200101;20201231;0;55.88;
310001;360394;47.5;20200101;20201231;0;55.88;
310001;360396;47.5;20200101;20201231;0;55.88;
310001;360730;20.72;20200101;20201231;0;24.38;
310001;361283;24.06;20200101;20201231;0;28.31;
310001;361316;25.88;20200101;20201231;0;30.45;
310001;361603;37.83;20200101;20201231;0;44.5;
310001;362185;15.43;20200101;20201231;0;18.15;
310001;362187;15.43;20200101;20201231;0;18.15;
310001;362214;16.63;20200101;20201231;0;19.57;
310001;362600;37.83;20200101;20201231;0;44.5;
310001;363196;23.33;20200101;20201231;0;27.45;
310001;36393;19.5;20200101;20201231;0;19.5;
310001;364312;47.18;20200101;20201231;0;55.5;
310001;364318;26.95;20200101;20201231;0;31.7;
310001;365382;28.25;20200101;20201231;0;33.23;
310001;365700;19.43;20200101;20201231;0;22.86;
310001;365726;23.59;20200101;20201231;0;27.75;
310001;380012;23.72;20200101;20201231;0;27.91;
310001;384335;42.28;20200101;20201231;0;49.74;
310001;391791;107.95;20200101;20201231;0;127;
310001;409700;4.05;20200101;20201231;0;4.05;
310001;409702;4.05;20200101;20201231;0;4.05;
310001;409704;4.05;20200101;20201231;0;4.05;
310001;409706;4.05;20200101;20201231;0;4.05;
310001;409730;4.86;20200101;20201231;0;4.86;
310001;409786;4.86;20200101;20201231;0;4.86;
310001;409788;2.5;20200101;20201231;0;2.5;
310001;409912;2.27;20200101;20201231;0;2.27;
310001;409914;2.27;20200101;20201231;0;2.27;
310001;409920;4.77;20200101;20201231;0;4.77;
310001;420128;3.25;20200101;20201231;0;3.25;
310001;422126;2.5;20200101;20201231;0;2.5;
310001;440177;2.8;20200101;20201231;0;2.8;
310001;440372;2.25;20200101;20201231;0;2.25;
310001;440374;2.25;20200101;20201231;0;2.25;
310001;440378;2.4;20200101;20201231;0;2.4;
310001;450625;1.95;20200101;20201231;0;1.95;
310001;451130;2.1;20200101;20201231;0;2.1;
310001;451230;2.1;20200101;20201231;0;2.1;
310001;455320;2.1;20200101;20201231;0;2.1;
310001;460128;10;20200101;20201231;0;10;
310001;460172;1.95;20200101;20201231;0;1.95;
310001;460190;1.95;20200101;20201231;0;1.95;
310001;460214;2.1;20200101;20201231;0;2.1;
310001;460218;2.1;20200101;20201231;0;2.1;
310001;460240;2.2;20200101;20201231;0;2.2;
310001;460246;2.2;20200101;20201231;0;2.2;
310001;460250;2.2;20200101;20201231;0;2.2;
310001;460262;2.1;20200101;20201231;0;2.1;
310001;460264;2.1;20200101;20201231;0;2.1;
310001;460266;2.15;20200101;20201231;0;2.15;
310001;460268;2.15;20200101;20201231;0;2.15;
310001;460288;1.95;20200101;20201231;0;1.95;
310001;460326;2.15;20200101;20201231;0;2.15;
310001;460332;2.8;20200101;20201231;0;2.8;
310001;460334;2.8;20200101;20201231;0;2.8;
310001;460336;2.8;20200101;20201231;0;2.8;
310001;460338;2.8;20200101;20201231;0;2.8;
310001;460358;2;20200101;20201231;0;2;
310001;460364;2;20200101;20201231;0;2;
310001;460384;2.6;20200101;20201231;0;2.6;
310001;460386;2.6;20200101;20201231;0;2.6;
310001;460388;2.6;20200101;20201231;0;2.6;
310001;460390;2.6;20200101;20201231;0;2.6;
310001;460392;2.6;20200101;20201231;0;2.6;
310001;460394;2.6;20200101;20201231;0;2.6;
310001;460396;2.6;20200101;20201231;0;2.6;
310001;460484;2.15;20200101;20201231;0;2.15;
310001;460486;2.15;20200101;20201231;0;2.15;
310001;460488;2.15;20200101;20201231;0;2.15;
310001;460730;2.15;20200101;20201231;0;2.15;
310001;461288;1.95;20200101;20201231;0;1.95;
310001;462192;1.95;20200101;20201231;0;1.95;
310001;462214;2.1;20200101;20201231;0;2.1;
310001;462217;2.1;20200101;20201231;0;2.1;
310001;462328;2.8;20200101;20201231;0;2.8;
310001;463196;1.95;20200101;20201231;0;1.95;
310001;464300;2.8;20200101;20201231;0;2.8;
